timestamp,hour,minute,day_of_week,is_weekend,north_count,south_count,east_count,west_count,total_vehicles,ns_total,ew_total,ns_ratio,ew_ratio,hour_sin,hour_cos,total_rolling_mean,total_rolling_std,density_label,optimal_ns_green,optimal_ew_green,traffic_pattern
2024-02-08 12:28:00,12,28,3,0,77,77,76,64,294,154,140,0.5220338983050847,0.4745762711864407,1.2246467991473532e-16,-1.0,218.16666666666663,67.98651827139099,High,38.49152542372882,36.35593220338983,3
2024-02-08 12:30:00,12,30,3,0,76,78,68,63,285,154,131,0.5384615384615384,0.458041958041958,1.2246467991473532e-16,-1.0,220.83333333333331,70.64111173152774,High,39.230769230769226,35.611888111888106,3
2024-02-08 12:32:00,12,32,3,0,44,43,34,32,153,87,66,0.564935064935065,0.4285714285714285,1.2246467991473532e-16,-1.0,219.33333333333331,72.21818792150758,High,40.42207792207792,34.285714285714285,1
2024-02-08 12:34:00,12,34,3,0,51,57,62,49,219,108,111,0.4909090909090909,0.5045454545454545,1.2246467991473532e-16,-1.0,233.16666666666663,59.97471689525691,High,37.09090909090909,37.70454545454545,3
2024-02-08 12:36:00,12,36,3,0,53,59,56,54,222,112,110,0.5022421524663677,0.4932735426008968,1.2246467991473532e-16,-1.0,224.66666666666663,56.72624319189659,High,37.60089686098655,37.19730941704036,3
2024-02-08 12:38:00,12,38,3,0,67,79,76,69,291,146,145,0.5,0.4965753424657534,1.2246467991473532e-16,-1.0,244.0,56.17828762074877,High,37.5,37.3458904109589,3
2024-02-08 12:40:00,12,40,3,0,56,49,55,44,204,105,99,0.5121951219512195,0.4829268292682926,1.2246467991473532e-16,-1.0,229.0,52.01922721455537,High,38.04878048780488,36.73170731707317,3
2024-02-08 12:42:00,12,42,3,0,47,40,38,41,166,87,79,0.5209580838323353,0.4730538922155688,1.2246467991473532e-16,-1.0,209.16666666666663,48.99557803175872,High,38.44311377245509,36.2874251497006,1
2024-02-08 12:44:00,12,44,3,0,50,56,43,45,194,106,88,0.5435897435897435,0.4512820512820513,1.2246467991473532e-16,-1.0,216.0,41.94758634295312,High,39.46153846153846,35.30769230769231,3
2024-02-08 12:46:00,12,46,3,0,61,56,53,55,225,117,108,0.5176991150442478,0.4778761061946903,1.2246467991473532e-16,-1.0,217.0,42.10463157420463,High,38.29646017699115,36.50442477876106,3
2024-02-08 12:48:00,12,48,3,0,39,37,46,37,159,76,83,0.475,0.51875,1.2246467991473532e-16,-1.0,206.5,48.04477078725098,High,36.375,38.34375,1
2024-02-08 12:50:00,12,50,3,0,42,41,53,54,190,83,107,0.4345549738219895,0.5602094240837696,1.2246467991473532e-16,-1.0,189.66666666666663,24.38578821088448,High,34.554973821989535,40.20942408376963,3
2024-02-08 12:52:00,12,52,3,0,32,41,43,39,155,73,82,0.4679487179487179,0.5256410256410257,1.2246467991473532e-16,-1.0,181.5,26.71890716326973,High,36.05769230769231,38.65384615384615,1
2024-02-08 12:54:00,12,54,3,0,31,35,34,30,130,66,64,0.5038167938931297,0.4885496183206106,1.2246467991473532e-16,-1.0,175.5,33.957326160924566,High,37.67175572519084,36.98473282442748,1
2024-02-08 12:56:00,12,56,3,0,31,32,36,31,130,63,67,0.4809160305343511,0.5114503816793893,1.2246467991473532e-16,-1.0,164.83333333333334,36.9075421379703,High,36.6412213740458,38.01526717557252,1
2024-02-08 12:58:00,12,58,3,0,41,51,40,37,169,92,77,0.5411764705882353,0.4529411764705882,1.2246467991473532e-16,-1.0,155.5,23.175418011318907,High,39.35294117647059,35.38235294117647,1
2024-02-08 13:00:00,13,0,3,0,30,27,39,32,128,57,71,0.4418604651162791,0.5503875968992248,-0.2588190451025208,-0.9659258262890684,150.33333333333334,25.57081669923781,High,34.88372093023256,39.76744186046511,1
2024-02-08 13:02:00,13,2,3,0,70,61,57,62,250,131,119,0.5219123505976095,0.4741035856573705,-0.2588190451025208,-0.9659258262890684,160.33333333333334,46.96665483793841,High,38.48605577689243,36.33466135458167,3
2024-02-08 13:04:00,13,4,3,0,58,53,49,62,222,111,111,0.4977578475336323,0.4977578475336323,-0.2588190451025208,-0.9659258262890684,171.5,53.01980761941147,High,37.39910313901345,37.39910313901345,3
2024-02-08 13:06:00,13,6,3,0,53,38,53,40,184,91,93,0.4918918918918919,0.5027027027027027,-0.2588190451025208,-0.9659258262890684,180.5,48.99693867987492,High,37.13513513513514,37.62162162162162,3
2024-02-08 13:08:00,13,8,3,0,50,46,47,53,196,96,100,0.4873096446700508,0.5076142131979695,-0.2588190451025208,-0.9659258262890684,191.5,42.3497343557129,High,36.92893401015229,37.84263959390863,3
2024-02-08 13:10:00,13,10,3,0,74,82,79,69,304,156,148,0.5114754098360655,0.4852459016393443,-0.2588190451025208,-0.9659258262890684,214.0,60.13318551348751,High,38.01639344262295,36.8360655737705,3
2024-02-08 13:12:00,13,12,3,0,47,42,56,43,188,89,99,0.4708994708994709,0.5238095238095238,-0.2588190451025208,-0.9659258262890684,224.0,46.38965401896772,High,36.19047619047619,38.57142857142857,3
2024-02-08 13:14:00,13,14,3,0,45,40,45,47,177,85,92,0.4775280898876404,0.5168539325842697,-0.2588190451025208,-0.9659258262890684,211.83333333333331,47.75946677535424,High,36.48876404494382,38.25842696629213,3
2024-02-08 13:16:00,13,16,3,0,31,33,31,41,136,64,72,0.4671532846715328,0.5255474452554745,-0.2588190451025208,-0.9659258262890684,197.5,56.24855553700437,High,36.021897810218974,38.64963503649635,1
2024-02-08 13:18:00,13,18,3,0,26,25,29,31,111,51,60,0.4553571428571428,0.5357142857142857,-0.2588190451025208,-0.9659258262890684,185.33333333333331,66.68033193278286,Medium,35.49107142857143,39.10714285714286,1
2024-02-08 13:20:00,13,20,3,0,45,54,43,40,182,99,83,0.5409836065573771,0.453551912568306,-0.2588190451025208,-0.9659258262890684,183.0,66.47706371373084,High,39.34426229508197,35.40983606557377,3
2024-02-08 13:22:00,13,22,3,0,65,80,72,65,282,145,137,0.5123674911660777,0.4840989399293286,-0.2588190451025208,-0.9659258262890684,179.33333333333334,58.6094417877025,High,38.0565371024735,36.78445229681979,3
2024-02-08 13:24:00,13,24,3,0,69,76,83,74,302,145,157,0.4785478547854785,0.5181518151815182,-0.2588190451025208,-0.9659258262890684,198.33333333333331,77.43556461126975,High,36.53465346534654,38.31683168316832,3
2024-02-08 13:26:00,13,26,3,0,75,75,72,79,301,150,151,0.4966887417218543,0.5,-0.2588190451025208,-0.9659258262890684,219.0,86.60715905743308,High,37.35099337748345,37.5,3
2024-02-08 13:28:00,13,28,3,0,36,38,44,44,162,74,88,0.4539877300613497,0.5398773006134969,-0.2588190451025208,-0.9659258262890684,223.33333333333331,82.16000649139573,High,35.42944785276073,39.29447852760736,1
2024-02-08 13:30:00,13,30,3,0,57,56,62,55,230,113,117,0.4891774891774891,0.5064935064935064,-0.2588190451025208,-0.9659258262890684,243.16666666666663,61.34628486441731,High,37.01298701298701,37.79220779220779,3
2024-02-08 13:32:00,13,32,3,0,50,59,51,56,216,109,107,0.5023041474654378,0.4930875576036866,-0.2588190451025208,-0.9659258262890684,248.83333333333331,55.89424538059576,High,37.6036866359447,37.18894009216589,3
2024-02-08 13:34:00,13,34,3,0,58,51,52,57,218,109,109,0.4977168949771689,0.4977168949771689,-0.2588190451025208,-0.9659258262890684,238.16666666666663,54.385353420440566,High,37.397260273972606,37.397260273972606,3
2024-02-08 13:36:00,13,36,3,0,54,53,55,43,205,107,98,0.5194174757281553,0.4757281553398058,-0.2588190451025208,-0.9659258262890684,222.0,45.26809030652302,High,38.373786407766985,36.40776699029127,3
2024-02-08 13:38:00,13,38,3,0,64,56,62,60,242,120,122,0.4938271604938271,0.5020576131687243,-0.2588190451025208,-0.9659258262890684,212.16666666666663,27.658030780700344,High,37.22222222222222,37.5925925925926,3
2024-02-08 13:40:00,13,40,3,0,33,37,33,34,137,70,67,0.5072463768115942,0.4855072463768116,-0.2588190451025208,-0.9659258262890684,208.0,37.02431633399179,High,37.82608695652174,36.84782608695652,1
2024-02-08 13:42:00,13,42,3,0,64,75,63,69,271,139,132,0.5110294117647058,0.4852941176470588,-0.2588190451025208,-0.9659258262890684,214.83333333333331,44.85272195381429,High,37.99632352941177,36.83823529411765,3
2024-02-08 13:44:00,13,44,3,0,46,37,42,41,166,83,83,0.497005988023952,0.497005988023952,-0.2588190451025208,-0.9659258262890684,206.5,49.04181888959144,High,37.36526946107784,37.36526946107784,1
2024-02-08 13:46:00,13,46,3,0,57,63,56,54,230,120,110,0.5194805194805194,0.4761904761904761,-0.2588190451025208,-0.9659258262890684,208.5,49.84275273296503,High,38.37662337662337,36.42857142857143,3
2024-02-08 13:48:00,13,48,3,0,49,47,58,43,197,96,101,0.4848484848484848,0.51010101010101,-0.2588190451025208,-0.9659258262890684,207.16666666666663,50.061628685712535,High,36.81818181818182,37.95454545454545,3
2024-02-08 13:50:00,13,50,3,0,53,59,58,55,225,112,113,0.495575221238938,0.5,-0.2588190451025208,-0.9659258262890684,204.33333333333331,48.1400733969751,High,37.30088495575221,37.5,3
2024-02-08 13:52:00,13,52,3,0,57,59,60,60,236,116,120,0.4894514767932489,0.5063291139240507,-0.2588190451025208,-0.9659258262890684,220.83333333333331,35.84085192439191,High,37.0253164556962,37.78481012658228,3
2024-02-08 13:54:00,13,54,3,0,28,31,30,38,127,59,68,0.4609375,0.53125,-0.2588190451025208,-0.9659258262890684,196.83333333333331,43.02286213940366,High,35.7421875,38.90625,1
2024-02-08 13:56:00,13,56,3,0,50,47,47,62,206,97,109,0.4685990338164251,0.5265700483091788,-0.2588190451025208,-0.9659258262890684,203.5,40.30260537483254,High,36.08695652173913,38.69565217391305,3
2024-02-08 13:58:00,13,58,3,0,55,62,54,62,233,117,116,0.5,0.4957264957264957,-0.2588190451025208,-0.9659258262890684,204.0,40.71363407999195,High,37.5,37.30769230769231,3
2024-02-08 14:00:00,14,0,3,0,69,58,71,61,259,127,132,0.4884615384615384,0.5076923076923077,-0.4999999999999997,-0.8660254037844388,214.33333333333331,46.09410663703302,High,36.980769230769226,37.84615384615385,3
2024-02-08 14:02:00,14,2,3,0,37,39,46,35,157,76,81,0.4810126582278481,0.5126582278481012,-0.4999999999999997,-0.8660254037844388,203.0,51.04115986142438,High,36.64556962025317,38.06962025316456,1
2024-02-08 14:04:00,14,4,3,0,54,64,59,60,237,118,119,0.4957983193277311,0.5,-0.4999999999999997,-0.8660254037844388,203.16666666666663,51.17193241090419,High,37.3109243697479,37.5,3
2024-02-08 14:06:00,14,6,3,0,55,50,48,53,206,105,101,0.5072463768115942,0.4879227053140096,-0.4999999999999997,-0.8660254037844388,216.33333333333331,35.38172786433948,High,37.82608695652174,36.95652173913044,3
2024-02-08 14:08:00,14,8,3,0,52,56,48,54,210,108,102,0.5118483412322274,0.4834123222748815,-0.4999999999999997,-0.8660254037844388,217.0,35.18522417151142,High,38.03317535545024,36.75355450236967,3
2024-02-08 14:10:00,14,10,3,0,51,62,55,48,216,113,103,0.5207373271889401,0.4746543778801843,-0.4999999999999997,-0.8660254037844388,214.16666666666663,34.31277701769666,High,38.43317972350231,36.3594470046083,3
2024-02-08 14:12:00,14,12,3,0,38,41,35,37,151,79,72,0.5197368421052632,0.4736842105263157,-0.4999999999999997,-0.8660254037844388,196.16666666666663,34.41753429091243,High,38.38815789473684,36.315789473684205,1
2024-02-08 14:14:00,14,14,3,0,65,64,68,56,253,129,124,0.5078740157480315,0.4881889763779528,-0.4999999999999997,-0.8660254037844388,212.16666666666663,34.879315742516624,High,37.854330708661415,36.968503937007874,3
2024-02-08 14:16:00,14,16,3,0,67,65,53,65,250,132,118,0.5258964143426295,0.4701195219123506,-0.4999999999999997,-0.8660254037844388,214.33333333333331,37.06570742163399,High,38.66533864541833,36.15537848605578,3
2024-02-08 14:18:00,14,18,3,0,78,71,69,80,298,149,149,0.4983277591973244,0.4983277591973244,-0.4999999999999997,-0.8660254037844388,229.66666666666663,49.778174601588255,High,37.4247491638796,37.4247491638796,3
2024-02-08 14:20:00,14,20,3,0,66,62,70,64,262,128,134,0.4866920152091255,0.5095057034220533,-0.4999999999999997,-0.8660254037844388,238.33333333333331,50.19428918379285,High,36.90114068441065,37.9277566539924,3
2024-02-08 14:22:00,14,22,3,0,70,67,73,69,279,137,142,0.4892857142857142,0.5071428571428571,-0.4999999999999997,-0.8660254037844388,248.83333333333331,51.16802386907517,High,37.01785714285714,37.82142857142857,3
2024-02-08 14:24:00,14,24,3,0,57,58,57,54,226,115,111,0.5066079295154186,0.4889867841409692,-0.4999999999999997,-0.8660254037844388,261.3333333333333,24.913182588065137,High,37.79735682819384,37.00440528634361,3
2024-02-08 14:26:00,14,26,3,0,45,41,54,41,181,86,95,0.4725274725274725,0.521978021978022,-0.4999999999999997,-0.8660254037844388,249.33333333333331,41.52910625893901,High,36.26373626373626,38.48901098901099,3
2024-02-08 14:28:00,14,28,3,0,70,78,77,78,303,148,155,0.4868421052631579,0.5098684210526315,-0.4999999999999997,-0.8660254037844388,258.1666666666667,46.97836381427375,High,36.90789473684211,37.94407894736842,3
2024-02-08 14:30:00,14,30,3,0,67,58,54,54,233,125,108,0.5341880341880342,0.4615384615384615,-0.4999999999999997,-0.8660254037844388,247.33333333333331,43.30665845648038,High,39.03846153846153,35.769230769230774,3
2024-02-08 14:32:00,14,32,3,0,51,50,37,46,184,101,83,0.5459459459459459,0.4486486486486487,-0.4999999999999997,-0.8660254037844388,234.33333333333331,49.31396016004208,High,39.567567567567565,35.18918918918919,3
2024-02-08 14:34:00,14,34,3,0,57,58,56,61,232,115,117,0.4935622317596566,0.5021459227467812,-0.4999999999999997,-0.8660254037844388,226.5,44.275275267349095,High,37.21030042918455,37.59656652360515,3
2024-02-08 14:36:00,14,36,3,0,51,53,44,44,192,104,88,0.538860103626943,0.4559585492227979,-0.4999999999999997,-0.8660254037844388,220.83333333333331,46.47328981970385,High,39.24870466321244,35.51813471502591,3
2024-02-08 14:38:00,14,38,3,0,57,52,55,52,216,109,107,0.5023041474654378,0.4930875576036866,-0.4999999999999997,-0.8660254037844388,226.66666666666663,42.500196077973584,High,37.6036866359447,37.18894009216589,3
2024-02-08 14:40:00,14,40,3,0,48,57,61,60,226,105,121,0.4625550660792951,0.5330396475770925,-0.4999999999999997,-0.8660254037844388,213.83333333333331,21.05627380773186,High,35.81497797356828,38.98678414096917,3
2024-02-08 14:42:00,14,42,3,0,44,52,46,45,187,96,91,0.5106382978723404,0.4840425531914893,-0.4999999999999997,-0.8660254037844388,206.16666666666663,21.05627380773148,High,37.97872340425532,36.78191489361702,3
2024-02-08 14:44:00,14,44,3,0,68,72,79,78,297,140,157,0.4697986577181208,0.5268456375838926,-0.4999999999999997,-0.8660254037844388,225.0,39.61817764612012,High,36.14093959731544,38.70805369127517,3
2024-02-08 14:46:00,14,46,3,0,52,57,55,57,221,109,112,0.4909909909909909,0.5045045045045045,-0.4999999999999997,-0.8660254037844388,223.16666666666663,39.4837519324873,High,37.0945945945946,37.7027027027027,3
2024-02-08 14:48:00,14,48,3,0,52,54,47,50,203,106,97,0.5196078431372549,0.4754901960784313,-0.4999999999999997,-0.8660254037844388,225.0,37.97367509208888,High,38.38235294117647,36.397058823529406,3
2024-02-08 14:50:00,14,50,3,0,73,71,68,58,270,144,126,0.5313653136531366,0.4649446494464944,-0.4999999999999997,-0.8660254037844388,234.0,41.63652242922733,High,38.91143911439114,35.92250922509225,3
2024-02-08 14:52:00,14,52,3,0,54,39,43,43,179,93,86,0.5166666666666667,0.4777777777777778,-0.4999999999999997,-0.8660254037844388,226.16666666666663,47.45699807895777,High,38.25,36.5,3
2024-02-08 14:54:00,14,54,3,0,42,31,33,39,145,73,72,0.5,0.4931506849315068,-0.4999999999999997,-0.8660254037844388,219.16666666666663,56.60535899246807,High,37.5,37.1917808219178,1
2024-02-08 14:56:00,14,56,3,0,69,73,75,60,277,142,135,0.5107913669064749,0.4856115107913669,-0.4999999999999997,-0.8660254037844388,215.83333333333331,51.46034071657687,High,37.98561151079137,36.85251798561151,3
2024-02-08 14:58:00,14,58,3,0,83,70,73,74,300,153,147,0.5083056478405316,0.4883720930232558,-0.4999999999999997,-0.8660254037844388,229.0,62.061260058103386,High,37.87375415282392,36.97674418604651,3
2024-02-08 15:00:00,15,0,3,0,37,41,46,48,172,78,94,0.4508670520231214,0.5433526011560693,-0.7071067811865471,-0.7071067811865479,223.83333333333331,65.83438817719957,High,35.28901734104046,39.45086705202312,3
2024-02-08 15:02:00,15,2,3,0,27,24,26,26,103,51,52,0.4903846153846153,0.5,-0.7071067811865471,-0.7071067811865479,196.0,76.80104165959905,Medium,37.06730769230769,37.5,1
2024-02-08 15:04:00,15,4,3,0,57,56,51,46,210,113,97,0.5355450236966824,0.4597156398104265,-0.7071067811865471,-0.7071067811865479,201.16666666666663,76.4706915534713,High,39.09952606635071,35.687203791469194,3
2024-02-08 15:06:00,15,6,3,0,36,42,40,39,157,78,79,0.4936708860759494,0.5,-0.7071067811865471,-0.7071067811865479,203.16666666666663,74.84762298607853,High,37.21518987341772,37.5,1
2024-02-08 15:08:00,15,8,3,0,44,53,51,48,196,97,99,0.4923857868020304,0.5025380710659898,-0.7071067811865471,-0.7071067811865479,189.66666666666663,65.60081300308802,High,37.15736040609137,37.61421319796954,3
2024-02-08 15:10:00,15,10,3,0,54,58,46,43,201,112,89,0.5544554455445545,0.4405940594059406,-0.7071067811865471,-0.7071067811865479,173.16666666666666,39.5950333585677,High,39.95049504950495,34.82673267326733,3
2024-02-08 15:12:00,15,12,3,0,36,42,44,41,163,78,85,0.4756097560975609,0.5182926829268293,-0.7071067811865471,-0.7071067811865479,171.66666666666666,39.81791891430397,High,36.40243902439025,38.32317073170732,1
2024-02-08 15:14:00,15,14,3,0,31,28,27,28,114,59,55,0.5130434782608696,0.4782608695652174,-0.7071067811865471,-0.7071067811865479,173.5,36.1040163970634,Medium,38.08695652173913,36.52173913043478,1
2024-02-08 15:16:00,15,16,3,0,43,28,42,35,148,71,77,0.4765100671140939,0.5167785234899329,-0.7071067811865471,-0.7071067811865479,163.16666666666666,32.23300585837547,High,36.44295302013423,38.255033557046985,1
2024-02-08 15:18:00,15,18,3,0,36,39,36,29,140,75,65,0.5319148936170213,0.4609929078014184,-0.7071067811865471,-0.7071067811865479,160.33333333333334,33.601587264087115,High,38.93617021276596,35.74468085106383,1
2024-02-08 15:20:00,15,20,3,0,48,51,46,42,187,99,88,0.526595744680851,0.4680851063829787,-0.7071067811865471,-0.7071067811865479,158.83333333333334,31.84598352486633,High,38.69680851063829,36.06382978723404,3
2024-02-08 15:22:00,15,22,3,0,42,35,43,39,159,77,82,0.48125,0.5125,-0.7071067811865471,-0.7071067811865479,151.83333333333334,24.4901340679475,High,36.65625,38.0625,1
2024-02-08 15:24:00,15,24,3,0,39,41,48,38,166,80,86,0.4790419161676646,0.5149700598802395,-0.7071067811865471,-0.7071067811865479,152.33333333333334,24.79247197570351,High,36.55688622754491,38.17365269461078,3
2024-02-08 15:26:00,15,26,3,0,13,19,11,19,62,32,30,0.5079365079365079,0.4761904761904761,-0.7071067811865471,-0.7071067811865479,143.66666666666666,43.15862215903128,Medium,37.85714285714285,36.42857142857143,1
2024-02-08 15:28:00,15,28,3,0,39,37,43,46,165,76,89,0.4578313253012048,0.536144578313253,-0.7071067811865471,-0.7071067811865479,146.5,44.04883653400354,High,35.60240963855422,39.12650602409639,3
2024-02-08 15:30:00,15,30,3,0,37,37,40,38,152,74,78,0.4836601307189542,0.5098039215686274,-0.7071067811865471,-0.7071067811865479,148.5,43.9670331043541,High,36.76470588235294,37.94117647058823,1
2024-02-08 15:32:00,15,32,3,0,54,49,54,51,208,103,105,0.492822966507177,0.5023923444976076,-0.7071067811865471,-0.7071067811865479,152.0,48.27007354458223,High,37.17703349282297,37.60765550239235,3
2024-02-08 15:34:00,15,34,3,0,47,33,34,39,153,80,73,0.5194805194805194,0.474025974025974,-0.7071067811865471,-0.7071067811865479,151.0,48.15807305114454,High,38.37662337662337,36.33116883116883,1
2024-02-08 15:36:00,15,36,3,0,38,27,37,28,130,65,65,0.4961832061068702,0.4961832061068702,-0.7071067811865471,-0.7071067811865479,145.0,48.15807305114441,High,37.32824427480916,37.32824427480916,1
2024-02-08 15:38:00,15,38,3,0,23,27,18,22,90,50,40,0.5494505494505495,0.4395604395604395,-0.7071067811865471,-0.7071067811865479,149.66666666666666,38.9905971570844,Medium,39.72527472527473,34.78021978021978,1
2024-02-08 15:40:00,15,40,3,0,17,19,19,27,82,36,46,0.4337349397590361,0.5542168674698795,-0.7071067811865471,-0.7071067811865479,135.83333333333334,46.46898607314355,Medium,34.51807228915663,39.93975903614458,1
2024-02-08 15:42:00,15,42,3,0,36,36,36,38,146,72,74,0.4897959183673469,0.5034013605442177,-0.7071067811865471,-0.7071067811865479,134.83333333333334,46.11471204145166,High,37.04081632653061,37.6530612244898,1
2024-02-08 15:44:00,15,44,3,0,21,23,26,22,92,44,48,0.4731182795698925,0.5161290322580645,-0.7071067811865471,-0.7071067811865479,115.5,31.21377900862533,Medium,36.29032258064517,38.2258064516129,1
2024-02-08 15:46:00,15,46,3,0,50,62,62,47,221,112,109,0.5045045045045045,0.4909909909909909,-0.7071067811865471,-0.7071067811865479,126.83333333333331,52.58295034196911,High,37.7027027027027,37.0945945945946,3
2024-02-08 15:48:00,15,48,3,0,30,21,25,29,105,51,54,0.4811320754716981,0.5094339622641509,-0.7071067811865471,-0.7071067811865479,122.66666666666669,53.267876498561314,Medium,36.65094339622642,37.9245283018868,1
2024-02-08 15:50:00,15,50,3,0,40,49,45,51,185,89,96,0.478494623655914,0.5161290322580645,-0.7071067811865471,-0.7071067811865479,138.5,55.680337642648574,High,36.53225806451613,38.2258064516129,3
2024-02-08 15:52:00,15,52,3,0,46,33,40,43,162,79,83,0.4846625766871165,0.50920245398773,-0.7071067811865471,-0.7071067811865479,151.83333333333334,48.56919462649183,High,36.809815950920246,37.914110429447845,1
2024-02-08 15:54:00,15,54,3,0,46,45,48,46,185,91,94,0.489247311827957,0.5053763440860215,-0.7071067811865471,-0.7071067811865479,158.33333333333334,50.214207816772905,High,37.016129032258064,37.74193548387097,3
2024-02-08 15:56:00,15,56,3,0,36,23,35,33,127,59,68,0.4609375,0.53125,-0.7071067811865471,-0.7071067811865479,164.16666666666666,42.390643621748296,High,35.7421875,38.90625,1
2024-02-08 15:58:00,15,58,3,0,34,25,27,33,119,59,60,0.4916666666666666,0.5,-0.7071067811865471,-0.7071067811865479,147.16666666666666,34.8161839762205,Medium,37.125,37.5,1
2024-02-08 16:00:00,16,0,3,0,35,35,42,30,142,70,72,0.4895104895104895,0.5034965034965035,-0.8660254037844385,-0.5000000000000004,153.33333333333334,28.57038093316304,High,37.02797202797203,37.65734265734266,1
2024-02-08 16:02:00,16,2,3,0,23,30,31,28,112,53,59,0.4690265486725664,0.5221238938053098,-0.8660254037844385,-0.5000000000000004,141.16666666666666,27.92430243830668,Medium,36.10619469026548,38.49557522123894,1
2024-02-08 16:04:00,16,4,3,0,31,37,35,28,131,68,63,0.5151515151515151,0.4772727272727273,-0.8660254037844385,-0.5000000000000004,136.0,26.10747019531657,High,38.18181818181818,36.47727272727273,1
2024-02-08 16:06:00,16,6,3,0,34,37,36,29,136,71,65,0.5182481751824818,0.4744525547445255,-0.8660254037844385,-0.5000000000000004,127.83333333333331,11.016654059467948,High,38.32116788321168,36.35036496350365,1
2024-02-08 16:08:00,16,8,3,0,40,31,42,40,153,71,82,0.461038961038961,0.5324675324675324,-0.8660254037844385,-0.5000000000000004,132.16666666666666,15.012217246829367,High,35.746753246753244,38.96103896103896,1
2024-02-08 16:10:00,16,10,3,0,37,33,31,26,127,70,57,0.546875,0.4453125,-0.8660254037844385,-0.5000000000000004,133.5,13.924798023646066,High,39.609375,35.0390625,1
2024-02-08 16:12:00,16,12,3,0,39,48,47,37,171,87,84,0.5058139534883721,0.4883720930232558,-0.8660254037844385,-0.5000000000000004,138.33333333333334,20.80064101574792,High,37.76162790697674,36.97674418604651,3
2024-02-08 16:14:00,16,14,3,0,22,28,26,18,94,50,44,0.5263157894736842,0.4631578947368421,-0.8660254037844385,-0.5000000000000004,135.33333333333334,26.00512769947512,Medium,38.68421052631579,35.84210526315789,1
2024-02-08 16:16:00,16,16,3,0,46,45,40,48,179,91,88,0.5055555555555555,0.4888888888888889,-0.8660254037844385,-0.5000000000000004,143.33333333333334,31.258065625787307,High,37.75,37.0,3
2024-02-08 16:18:00,16,18,3,0,51,56,43,45,195,107,88,0.5459183673469388,0.4489795918367347,-0.8660254037844385,-0.5000000000000004,153.16666666666666,37.20439042191188,High,39.56632653061224,35.20408163265306,3
2024-02-08 16:20:00,16,20,3,0,34,36,35,44,149,70,79,0.4666666666666667,0.5266666666666666,-0.8660254037844385,-0.5000000000000004,152.5,37.24379142889966,High,36.0,38.7,1
2024-02-08 16:22:00,16,22,3,0,60,51,46,48,205,111,94,0.5388349514563107,0.4563106796116505,-0.8660254037844385,-0.5000000000000004,165.5,40.06869101929099,High,39.24757281553398,35.53398058252427,3
2024-02-08 16:24:00,16,24,3,0,39,28,40,37,144,67,77,0.4620689655172413,0.5310344827586206,-0.8660254037844385,-0.5000000000000004,161.0,40.836258398626576,High,35.79310344827586,38.89655172413793,1
2024-02-08 16:26:00,16,26,3,0,28,24,30,25,107,52,55,0.4814814814814814,0.5092592592592593,-0.8660254037844385,-0.5000000000000004,163.16666666666666,36.70649352180172,Medium,36.66666666666666,37.91666666666667,1
2024-02-08 16:28:00,16,28,3,0,49,40,40,48,177,89,88,0.5,0.4943820224719101,-0.8660254037844385,-0.5000000000000004,162.83333333333334,36.5426691234517,High,37.5,37.24719101123596,3
2024-02-08 16:30:00,16,30,3,0,26,32,23,18,99,58,41,0.58,0.41,-0.8660254037844385,-0.5000000000000004,146.83333333333334,40.44955706390408,Medium,41.1,33.45,1
2024-02-08 16:32:00,16,32,3,0,27,36,29,33,125,63,62,0.5,0.492063492063492,-0.8660254037844385,-0.5000000000000004,142.83333333333334,41.36866769266353,High,37.5,37.14285714285714,1
2024-02-08 16:34:00,16,34,3,0,15,17,10,12,54,32,22,0.5818181818181818,0.4,-0.8660254037844385,-0.5000000000000004,117.66666666666669,41.912607490658026,Low,41.18181818181818,33.0,0
2024-02-08 16:36:00,16,36,3,0,13,14,21,27,75,27,48,0.3552631578947368,0.631578947368421,-0.8660254037844385,-0.5000000000000004,106.16666666666669,42.70089772669816,Medium,30.98684210526316,43.42105263157895,2
2024-02-08 16:38:00,16,38,3,0,35,25,27,27,114,60,54,0.5217391304347826,0.4695652173913043,-0.8660254037844385,-0.5000000000000004,107.33333333333331,42.82366946754959,Medium,38.47826086956522,36.130434782608695,1
2024-02-08 16:40:00,16,40,3,0,24,38,38,22,122,62,60,0.5040650406504065,0.4878048780487805,-0.8660254037844385,-0.5000000000000004,98.16666666666669,28.378982833532227,High,37.68292682926829,36.95121951219512,1
2024-02-08 16:42:00,16,42,3,0,48,44,46,42,180,92,88,0.5082872928176796,0.4861878453038674,-0.8660254037844385,-0.5000000000000004,111.66666666666669,43.88469740884571,High,37.87292817679558,36.87845303867403,3
2024-02-08 16:44:00,16,44,3,0,35,40,45,43,163,75,88,0.4573170731707317,0.5365853658536586,-0.8660254037844385,-0.5000000000000004,118.0,48.67442860475404,High,35.579268292682926,39.14634146341464,3
2024-02-08 16:46:00,16,46,3,0,52,54,44,39,189,106,83,0.5578947368421052,0.4368421052631579,-0.8660254037844385,-0.5000000000000004,140.5,44.16672955969632,High,40.10526315789474,34.65789473684211,3
2024-02-08 16:48:00,16,48,3,0,50,41,42,39,172,91,81,0.5260115606936416,0.4682080924855491,-0.8660254037844385,-0.5000000000000004,156.66666666666666,31.2644633196551,High,38.67052023121387,36.069364161849705,3
